features,label,prediction
"[1.0,7.0,1.0]",3,14.779188948347237
"[3.0,4.0,3.0]",3,14.881006415797092
"[1.0,2.0,3.0]",8,14.475377404271244
"[8.0,1.0,2.0]",4,14.911781483039864
"[4.0,1.0,3.0]",1,14.651362546851505
"[1.0,4.0,1.0]",2,14.454845167315852
"[1.0,10.0,2.0]",3,15.221913441533445
"[4.0,3.0,1.0]",4,14.630830309896112
"[4.0,4.0,3.0]",8,14.975706327882888
"[25.0,25.0,50.0]",25,24.798704420181018
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,50.0]",25,24.798704420181018
"[25.0,25.0,75.0]",25,27.758222224051615
"[100.0,25.0,25.0]",25,28.941680022745118
"[25.0,25.0,100.0]",25,30.717740027922215
"[25.0,25.0,25.0]",50,21.839186616310418
"[50.0,25.0,25.0]",200,24.206684418455318
"[100.0,75.0,25.0]",25,34.34740970660151
"[28.0,400.0,25.0]",50,62.6662589814908
"[50.0,25.0,50.0]",25,27.166202222325914
"[25.0,50.0,25.0]",25,24.542051458238618
"[25.0,75.0,50.0]",25,30.204434104037414
"[50.0,25.0,25.0]",75,24.206684418455318
"[25.0,25.0,75.0]",50,27.758222224051615
"[50.0,25.0,25.0]",25,24.206684418455318
"[25.0,125.0,25.0]",50,32.650645984023214
"[50.0,25.0,125.0]",25,36.04475563393771
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",75,21.839186616310418
"[75.0,75.0,25.0]",25,31.979911904456614
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[50.0,25.0,50.0]",25,27.166202222325914
"[50.0,25.0,50.0]",50,27.166202222325914
"[250.0,25.0,25.0]",25,43.14666683561451
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[50.0,25.0,25.0]",50,24.206684418455318
"[75.0,50.0,25.0]",25,29.277047062528418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,50.0]",25,24.798704420181018
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",75,21.839186616310418
"[75.0,25.0,25.0]",25,26.574182220600214
"[25.0,75.0,25.0]",25,27.244916300166814
"[25.0,50.0,25.0]",50,24.542051458238618
"[50.0,25.0,25.0]",25,24.206684418455318
"[2.0,25.0,50.0]",25,22.62060644220771
"[25.0,2.0,25.0]",25,19.352550961736476
"[50.0,50.0,25.0]",25,26.909549260383514
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,50.0]",25,24.798704420181018
"[25.0,25.0,25.0]",200,21.839186616310418
"[25.0,25.0,25.0]",25,21.839186616310418
"[25.0,25.0,75.0]",50,27.758222224051615
"[25.0,50.0,50.0]",25,27.501569262109218
"[25.0,25.0,50.0]",25,24.798704420181018
"[50.0,25.0,25.0]",25,24.206684418455318
"[1.0,13.0,2.0]",12,15.546257222564828
"[12.0,12.0,1.0]",12,16.361460949676633
"[12.0,12.0,12.0]",25,17.663648783379696
"[24.0,24.0,25.0]",12,21.636372110547494
"[12.0,13.0,156.0]",12,34.81858592735148
"[12.0,1.0,1.0]",12,15.172200419228224
"[12.0,12.0,1.0]",24,16.361460949676633
"[12.0,12.0,12.0]",1,17.663648783379696
"[12.0,1.0,1.0]",12,15.172200419228224
"[60.0,12.0,1.0]",13,20.90705672979484
"[12.0,12.0,36.0]",12,20.50478587509547
"[12.0,2.0,1.0]",24,15.280315012905351
"[12.0,24.0,12.0]",12,18.96102390750523
"[24.0,12.0,36.0]",1,21.641184820125023
"[12.0,84.0,12.0]",12,25.447899528132908
"[12.0,24.0,12.0]",12,18.96102390750523
"[12.0,12.0,24.0]",6,19.084217329237582
"[36.0,13.0,2.0]",24,18.86075414556769
"[13.0,24.0,36.0]",12,21.896860911306803
"[12.0,20.0,2.0]",1,17.34475841124848
"[1.0,12.0,20.0]",1,17.56899544767453
"[12.0,15.0,72.0]",12,25.090835293700515
"[12.0,12.0,2.0]",12,16.479841661831458
"[12.0,12.0,12.0]",12,17.663648783379696
"[1.0,25.0,12.0]",12,18.027439468238605
"[3.0,13.0,12.0]",1,16.91946416828466
"[36.0,12.0,12.0]",12,19.936446673438798
"[12.0,36.0,12.0]",24,20.258399031630766
"[1.0,36.0,12.0]",24,19.216699998687012
"[13.0,3.0,12.0]",2,16.78531735237134
"[12.0,2.0,13.0]",1,16.70088355876324
"[24.0,24.0,1.0]",1,18.79523501883172
"[24.0,1.0,1.0]",1,16.308599364257777
"[12.0,12.0,1.0]",1,16.361460949676633
"[36.0,3.0,1.0]",12,17.661227496641583
"[4.0,60.0,12.0]",12,22.09554998319547
"[24.0,14.0,12.0]",1,19.016276915763502
"[12.0,1.0,24.0]",2,17.894956798789174
"[2.0,12.0,1.0]",24,15.414461828818672
"[12.0,12.0,37.0]",12,20.623166587250296
"[12.0,3.0,12.0]",1,16.690617440285543
"[84.0,16.0,1.0]",16,23.61231299456245
"[12.0,16.0,84.0]",12,26.619518433235534
"[12.0,12.0,12.0]",12,17.663648783379696
"[13.0,12.0,12.0]",1,17.758348695465493
"[1.0,13.0,12.0]",12,16.730064344113067
"[1.0,12.0,12.0]",12,16.621949750435938
"[1.0,36.0,12.0]",1,19.216699998687012
"[2.0,1.0,1.0]",24,14.225201298370266
"[12.0,12.0,24.0]",13,19.084217329237582
"[12.0,13.0,12.0]",24,17.771763377056825
"[24.0,12.0,13.0]",13,18.91842844056407
"[2.0,1.0,1.0]",14,14.225201298370266
"[14.0,2.0,1.0]",12,15.469714837076944
"[12.0,14.0,2.0]",4,16.696070849185713
"[12.0,12.0,12.0]",36,17.663648783379696
"[36.0,12.0,12.0]",3,19.936446673438798
"[24.0,1.0,3.0]",24,16.545360788567425
"[48.0,15.0,24.0]",19,22.81775794535762
"[12.0,13.0,12.0]",12,17.771763377056825
"[24.0,12.0,12.0]",2,18.800047728409247
"[12.0,1.0,6.0]",12,15.764103980002345
"[24.0,12.0,12.0]",12,18.800047728409247
"[2.0,1.0,2.0]",5,14.343582010525088
"[2.0,3.0,5.0]",3,14.914953334343817
"[36.0,4.0,3.0]",19,18.006103514628357
"[5.0,36.0,1.0]",1,18.293311813327133
"[1.0,4.0,14.0]",14,15.993794425328565
"[12.0,1.0,5.0]",1,15.64572326784752
"[15.0,1.0,12.0]",4,16.758487989188676
"[1.0,7.0,1.0]",36,14.779188948347237
"[16.0,44.0,46.0]",1,25.52705964265499
"[39.0,269.0,34.0]",19,50.6103726521242
"[21.0,19.0,39.0]",33,22.469029376072
"[150.0,8.0,26.0]",11,31.957108246678562
"[54.0,4.0,6.0]",73,20.06584406863716
"[42.0,16.0,11.0]",80,20.818723808507265
"[17.0,80.0,42.0]",16,29.040362078498095
"[45.0,25.0,39.0]",3,25.390514828193872
"[9.0,41.0,3.0]",19,19.449445854365603
"[117.0,20.0,12.0]",24,28.472056301805296
"[24.0,117.0,20.0]",71,31.099125761746276
"[15.0,23.0,27.0]",41,20.91271973240785
"[14.0,20.0,22.0]",24,19.901772478516552
"[29.0,31.0,23.0]",3,22.629912402406724
"[161.0,3.0,29.0]",43,32.813376447701145
"[8.0,26.0,18.0]",63,19.508737719445246
"[4.0,4.0,4.0]",4,15.094087040037712
"[3.0,4.0,4.0]",5,14.999387127951916
"[5.0,3.0,4.0]",3,15.08067235844638
"[44.0,11.0,10.0]",2,20.34916995213839
"[2.0,44.0,11.0]",35,20.05793594803501
"[6.0,52.0,35.0]",2,24.14278943751099
"[6.0,13.0,1.0]",100,15.901376070838985
"[6.0,37.0,6.0]",8,19.088029879864177
"[25.0,8.0,6.0]",13,17.752004992857586
"[35.0,35.0,13.0]",43,22.44676312808177
"[38.0,4.0,9.0]",16,18.905787611728897
"[36.0,11.0,16.0]",3,20.30185492838097
"[7.0,84.0,169.0]",13,43.56017177601129
"[12.0,15.0,4.0]",20,17.040946867172487
"[60.0,26.0,10.0]",18,23.486087450668045
"[8.0,14.0,18.0]",22,18.211362595319713
"[27.0,13.0,1.0]",41,17.8900742246407
"[26.0,27.0,39.0]",36,23.807445685918005
"[13.0,24.0,10.0]",27,18.81896239528138
"[16.0,23.0,89.0]",15,28.34702379809273
"[10.0,22.0,14.0]",30,18.79215632028903
"[30.0,10.0,22.0]",3,20.335825135118007
"[3.0,30.0,10.0]",19,18.520650836486187
"[19.0,3.0,30.0]",29,19.48436964367295
"[18.0,30.0,29.0]",11,22.190383048714782
"[11.0,18.0,30.0]",6,20.348489252143498
"[26.0,10.0,6.0]",18,18.06293409229764
"[18.0,26.0,10.0]",11,19.508691143064617
"[14.0,2.0,11.0]",82,16.653521958625184
"[82.0,14.0,2.0]",26,23.32506469519143
"[19.0,19.0,26.0]",47,20.7406802938877
"[18.0,16.0,47.0]",32,22.80763155602182
"[1.0,9.0,13.0]",5,16.41598668155938
"[4.0,14.0,37.0]",27,20.081796477918182
"[10.0,4.0,2.0]",2,15.425525088242841
"[9.0,2.0,10.0]",5,16.06164168604138
"[24.0,3.0,9.0]",10,17.471874248850625
"[4.0,4.0,2.0]",2,14.857325615728065
"[1.0,2.0,4.0]",12,14.593758116426068
"[8.0,4.0,12.0]",3,16.41993238561949
"[4.0,3.0,8.0]",8,15.459495294979881
"[2.0,4.0,1.0]",1,14.549545079401648
"[3.0,5.0,4.0]",8,15.107501721629045
"[1.0,1.0,16.0]",6,15.906212068606829
"[14.0,6.0,6.0]",6,16.494076772559577
"[1.0,4.0,6.0]",2,15.046748728089973
"[10.0,1.0,4.0]",1,15.337942731521105
"[9.0,1.0,5.0]",1,15.361623531590132
"[1.0,9.0,1.0]",1,14.995418135701492
"[3.0,4.0,1.0]",2,14.644244991487444
"[2.0,3.0,4.0]",3,14.796572622188993
"[3.0,3.0,2.0]",25,14.65451110996514
"[6.0,4.0,3.0]",25,15.16510615205448
"[4.0,2.0,5.0]",4,14.996238564838281
"[1.0,1.0,4.0]",4,14.48564352274894
"[2.0,2.0,2.0]",2,14.451696604202217
"[1.0,2.0,2.0]",1,14.356996692116422
"[2.0,1.0,1.0]",4,14.225201298370266
"[1.0,5.0,4.0]",1,14.918101897457452
"[6.0,4.0,1.0]",4,14.928344727744832
"[3.0,1.0,4.0]",2,14.675043346920532
"[1.0,1.0,1.0]",3,14.130501386284468
"[4.0,3.0,1.0]",6,14.630830309896112
"[6.0,4.0,3.0]",2,15.16510615205448
"[10.0,2.0,6.0]",2,15.68281874950788
"[1.0,10.0,25.0]",11,17.944669821094394
"[11.0,1.0,10.0]",37,16.142926916535846
"[16.0,9.0,36.0]",11,20.55924174240727
"[40.0,35.0,1.0]",11,21.499694142652864
"[1.0,6.0,16.0]",13,16.446785036992466
"[15.0,1.0,24.0]",7,18.179056535046563
"[13.0,7.0,15.0]",4,17.572917863544323
"[1.0,4.0,13.0]",36,15.87541371317374
"[36.0,1.0,4.0]",9,17.8001404457518
"[4.0,9.0,36.0]",9,19.42284279737772
"[9.0,4.0,9.0]",8,16.15949016124081
"[6.0,8.0,9.0]",17,16.307848799691936
"[31.0,4.0,6.0]",2,17.887746090663853
"[2.0,5.0,24.0]",16,17.380416052639728
"[16.0,2.0,5.0]",59,16.13263750986783
"[59.0,16.0,2.0]",503,21.36319590457238
"[28.0,503.0,59.0]",5,77.827006343499
"[36.0,5.0,2.0]",4,17.995837396150662
"[36.0,4.0,36.0]",8,21.91266701573755
"[5.0,13.0,14.0]",10,17.3456254167659
"[4.0,11.0,13.0]",26,16.916315605171025
"[8.0,26.0,4.0]",18,17.851407749277712
"[20.0,7.0,3.0]",2,16.815248702287008
"[2.0,20.0,7.0]",10,16.98966285116464
"[10.0,2.0,20.0]",7,17.340148719675415
"[18.0,7.0,10.0]",4,17.454513863199182
"[11.0,4.0,18.0]",10,17.41431639480582
"[9.0,2.0,5.0]",12,15.469738125267261
"[14.0,19.0,20.0]",22,19.556896460529774
"[2.0,11.0,32.0]",14,18.976149311941086
"[6.0,7.0,18.0]",4,17.265160615408224
"[20.0,29.0,5.0]",12,19.43053118749347
"[6.0,12.0,7.0]",5,16.5035457500908
"[8.0,13.0,4.0]",5,16.44591803147505
"[20.0,14.0,418.0]",16,66.70004640227884
"[10.0,13.0,28.0]",50,19.476454947362413
"[50.0,10.0,13.0]",30,21.16439696744051
"[30.0,9.0,10.0]",2,18.80714199558299
"[24.0,53.0,23.0]",25,24.534933902874556
"[6.0,12.0,91.0]",39,26.447525571096012
"[22.0,3.0,51.0]",5,22.254464335181638
"[13.0,21.0,26.0]",19,20.38871000872718
"[20.0,19.0,13.0]",26,19.296430947960783
"[26.0,20.0,19.0]",18,20.68302928708163
"[14.0,20.0,15.0]",7,19.073107493432783
"[32.0,46.0,73.0]",10,30.454766651562228
"[30.0,51.0,64.0]",71,29.740513386382858
"[73.0,71.0,30.0]",36,31.94995726635063
"[49.0,36.0,73.0]",33,30.98351922024948
"[12.0,33.0,49.0]",84,24.314141600327872
"[22.0,29.0,30.0]",15,22.579448815535663
"[15.0,22.0,29.0]",30,21.04136656304037
"[37.0,63.0,82.0]",23,33.831640713895794
"[18.0,22.0,1.0]",5,18.01080635896269
"[24.0,7.0,5.0]",5,17.43080977493984
"[2.0,5.0,24.0]",3,17.380416052639728
"[9.0,8.0,6.0]",4,16.236806399484852
"[1.0,12.0,5.0]",1,15.793284765352173
"[8.0,13.0,4.0]",13,16.44591803147505
"[4.0,1.0,13.0]",10,15.835169668399743
"[10.0,4.0,1.0]",10,15.307144376088017
"[10.0,10.0,4.0]",3,16.310974074615256
"[9.0,1.0,4.0]",20,15.24324281943531
"[20.0,9.0,1.0]",303,16.794716465331618
"[303.0,20.0,9.0]",13,45.731097813298874
"[2.0,4.0,4.0]",8,14.90468721586612
"[3.0,14.0,9.0]",40,16.672436625497316
"[9.0,10.0,40.0]",8,20.47797980010312
"[1.0,4.0,8.0]",5,15.28351015239962
"[16.0,5.0,1.0]",14,15.98345844227992
"[3.0,13.0,28.0]",16,18.81355556276184
"[8.0,4.0,28.0]",1,18.314023780096672
"[8.0,3.0,7.0]",1,15.71991423116824
"[30.0,1.0,2.0]",8,16.995179548927375
"[10.0,6.0,8.0]",17,16.35203854852604
"[15.0,18.0,12.0]",4,18.59643608169985
"[16.0,12.0,4.0]",1,17.09540273448429
"[1.0,16.0,12.0]",6,17.05440812514445
"[8.0,113.0,16.0]",13,28.67794594504573
"[1.0,14.0,5.0]",16,16.009513952706428
"[41.0,16.0,1.0]",25,19.540216774873226
"[25.0,41.0,16.0]",8,22.50359370575105
"[2.0,13.0,9.0]",4,16.469622119734392
"[20.0,8.0,53.0]",2,22.842398903705334
"[5.0,4.0,4.0]",7,15.188786952123507
"[7.0,5.0,4.0]",3,15.486301369972228
"[105.0,3.0,7.0]",2,24.90580570349045
"[2.0,1.0,4.0]",1,14.580343434834736
"[1.0,2.0,1.0]",1,14.238615979961597
"[6.0,1.0,1.0]",4,14.604000946713448
"[3.0,4.0,6.0]",8,15.236148552261565
"[3.0,1.0,1.0]",1,14.319901210456061
"[2.0,3.0,4.0]",2,14.796572622188993
"[2.0,1.0,3.0]",2,14.461962722679912
"[11.0,54.0,8.0]",1,21.636238957113978
"[4.0,14.0,2.0]",1,15.938471552499344
"[3.0,5.0,18.0]",3,16.76483169179658
"[2.0,1.0,8.0]",2,15.053866283454033
"[2.0,2.0,1.0]",5,14.333315892047393
"[6.0,18.0,5.0]",4,16.91547188784392
"[16.0,4.0,6.0]",8,16.467247409376913
"[5.0,8.0,10.0]",8,16.331529599760962
"[8.0,5.0,21.0]",6,17.593473388690033
"[8.0,1.0,6.0]",4,15.38530433165916
"[13.0,4.0,6.0]",4,16.183147673119525
"[4.0,13.0,4.0]",4,16.067118383131863
"[5.0,3.0,11.0]",6,15.909337343530147
"[12.0,12.0,9.0]",4,17.308506646915223
"[5.0,4.0,12.0]",10,16.1358326493621
"[12.0,8.0,10.0]",12,16.994428984361537
"[5.0,3.0,10.0]",17,15.790956631375325
"[18.0,2.0,4.0]",11,16.2036566218846
"[8.0,4.0,17.0]",9,17.011835946393607
"[1.0,12.0,23.0]",3,17.924137584139004
"[1.0,11.0,9.0]",4,16.15869302029434
"[4.0,1.0,11.0]",6,15.598408244090097
"[4.0,4.0,19.0]",8,16.869797722360072
"[1.0,14.0,21.0]",6,17.90360534718361
"[1.0,6.0,1.0]",3,14.67107435467011
"[6.0,8.0,20.0]",4,17.610036633394998
"[8.0,4.0,6.0]",13,15.709648112690545
"[9.0,9.0,2.0]",17,15.871398144542685
"[16.0,17.0,9.0]",5,18.22787926364405
"[6.0,17.0,5.0]",13,16.807357294166792
"[54.0,5.0,120.0]",9,33.669359847964216
"[4.0,18.0,5.0]",20,16.726072063672326
"[1.0,145.0,3.0]",11,29.935764300100544
"[12.0,14.0,9.0]",11,17.524735834269478
"[11.0,12.0,14.0]",72,17.805710295603546
"[10.0,10.0,14.0]",3,17.494781196163494
"[43.0,13.0,10.0]",45,20.47069922740685
"[29.0,8.0,16.0]",13,19.31461176274901
"[3.0,1.0,13.0]",3,15.740469756313948
"[1.0,1.0,2.0]",3,14.248882098439292
"[18.0,18.0,36.0]",18,21.721672909673014
"[1.0,18.0,18.0]",1,17.98092158542765
"[1.0,3.0,1.0]",2,14.346730573638725
"[5.0,2.0,1.0]",47,14.61741562830478
"[55.0,54.0,47.0]",25,30.419882862927135
"[2.0,25.0,55.0]",18,23.21251000298183
"[1.0,4.0,39.0]",36,18.953312229199163
"[18.0,5.0,3.0]",5,16.40961969076116
"[2.0,4.0,5.0]",4,15.023067928020945
"[4.0,2.0,4.0]",36,14.877857852683457
"[19.0,14.0,8.0]",14,18.069254506715225
"[13.0,36.0,14.0]",23,20.589860368026212
"[23.0,13.0,36.0]",7,21.654599501716355
"[16.0,5.0,1.0]",20,15.98345844227992
"[6.0,4.0,6.0]",2,15.520248288518953
"[2.0,6.0,4.0]",4,15.120916403220377
"[20.0,1.0,10.0]",10,16.995226125308008
"[5.0,1.0,12.0]",1,15.811488868330716
"[10.0,1.0,11.0]",8,16.166607716604872
"[1.0,26.0,62.0]",26,24.054589669656927
"[10.0,20.0,5.0]",1,17.51050072354136
"[5.0,1.0,3.0]",11,14.7460624589373
"[11.0,55.0,13.0]",3,22.336257111565224
"[6.0,3.0,11.0]",1,16.004037255615945
"[7.0,1.0,7.0]",16,15.408985131728189
"[8.0,10.0,10.0]",10,16.83185852337261
"[1.0,3.0,2.0]",1,14.465111285793549
"[3.0,1.0,1.0]",1,14.319901210456061
"[4.0,3.0,1.0]",1,14.630830309896112
"[1.0,4.0,3.0]",1,14.6916065916255
"[1.0,1.0,4.0]",10,14.48564352274894
"[10.0,120.0,1.0]",5,27.848437242634862
"[10.0,2.0,5.0]",130,15.564438037353057
"[122.0,11.0,121.0]",125,40.876022144015934
"[5.0,20.0,15.0]",11,18.22080828466062
"[10.0,88.0,18.0]",61,26.401242351598775
"[15.0,14.0,21.0]",17,19.229404116384757
"[28.0,11.0,20.0]",1,20.017778480313893
"[32.0,79.0,27.0]",13,28.57703548378555
"[6.0,10.0,16.0]",11,17.35274297212996
"[192.0,4.0,4.0]",58,32.89767051216735
"[48.0,2.0,1.0]",4,18.689511847994005
"[51.0,4.0,48.0]",49,24.753734242882377
"[49.0,51.0,4.0]",52,24.43696898672355
"[57.0,192.0,48.0]",48,45.647477326697214
"[1.0,48.0,57.0]",48,25.841207169779626
"[49.0,48.0,1.0]",49,23.75748306922769
"[48.0,49.0,48.0]",48,29.33479122209575
"[48.0,48.0,48.0]",1,29.22667662841862
"[624.0,48.0,48.0]",96,83.77382598983709
"[50.0,5.0,48.0]",4,24.76714892447371
"[107.0,49.0,48.0]",48,34.922086035157704
"[48.0,107.0,49.0]",96,35.72381836752399
"[97.0,48.0,54.0]",48,34.57725659355157
"[48.0,97.0,48.0]",96,34.524291718597894
"[48.0,49.0,48.0]",48,29.33479122209575
"[48.0,48.0,49.0]",96,29.345057340573444
"[4.0,49.0,144.0]",48,36.53254345718382
"[96.0,48.0,4.0]",49,28.563521073724573
"[48.0,96.0,49.0]",1,34.53455783707558
"[96.0,48.0,48.0]",384,33.77227240853682
"[102.0,1.0,384.0]",192,69.03500526224744
"[18.0,1.0,6.0]",6,16.33230345251712
"[1.0,6.0,6.0]",2,15.262977915444228
"[48.0,2.0,1.0]",1,18.689511847994005
"[1.0,48.0,2.0]",2,19.330268001264308
"[6.0,2.0,1.0]",1,14.712115540390577
"[6.0,6.0,1.0]",1,15.144573915099087
"[1.0,6.0,1.0]",1,14.67107435467011
"[1.0,1.0,1.0]",1,14.130501386284468
"[2.0,1.0,1.0]",6,14.225201298370266
"[6.0,6.0,2.0]",6,15.262954627253912
"[2.0,18.0,6.0]",7,16.65505295165556
"[7.0,2.0,18.0]",6,16.81928755910838
"[3.0,1.0,6.0]",1,14.91180477123018
"[6.0,1.0,1.0]",10,14.604000946713448
"[4.0,2.0,1.0]",3,14.522715716218984
"[36.0,1.0,2.0]",164,17.563379021442152
"[25.0,164.0,36.0]",36,38.16930297113427
"[36.0,25.0,164.0]",12,39.335804638774704
"[8.0,2.0,3.0]",1,15.138276788871817
"[1.0,12.0,7.0]",1,16.03004618966182
"[6.0,6.0,2.0]",48,15.262954627253912
"[6.0,6.0,48.0]",4,20.708467386375816
"[6.0,6.0,2.0]",3,15.262954627253912
"[3.0,6.0,6.0]",7,15.45237773961582
"[6.0,6.0,1.0]",6,15.144573915099087
"[6.0,6.0,6.0]",9,15.736477475873208
"[5.0,6.0,2.0]",3,15.168254715168116
"[8.0,1.0,3.0]",7,15.030162195194688
"[7.0,8.0,1.0]",1,15.45550301453914
"[3.0,1.0,7.0]",6,15.030185483385004
"[1.0,5.0,1.0]",9,14.56295976099298
"[6.0,18.0,7.0]",4,17.15223331215357
"[3.0,6.0,7.0]",4,15.570758451770644
"[5.0,4.0,3.0]",6,15.070406239968685
"[6.0,5.0,4.0]",3,15.391601457886432
"[4.0,1.0,1.0]",1,14.414601122541857
"[1.0,4.0,1.0]",4,14.454845167315852
"[19.0,13.0,3.0]",6,17.36923635226398
"[3.0,1.0,7.0]",9,15.030185483385004
"[3.0,9.0,3.0]",9,15.421579384182731
"[9.0,3.0,9.0]",2,16.051375567563685
"[2.0,9.0,3.0]",1,15.326879472096936
"[5.0,4.0,1.0]",1,14.833644815659037
"[1.0,5.0,4.0]",2,14.918101897457452
"[2.0,1.0,5.0]",9,14.69872414698956
"[6.0,1.0,9.0]",4,15.55104664395204
"[8.0,4.0,1.0]",3,15.117744551916424
"[3.0,26.0,7.0]",13,17.733050325313204
"[11.0,4.0,4.0]",2,15.756986424638285
"[2.0,2.0,11.0]",7,15.517123013595633
"[1.0,12.0,3.0]",12,15.556523341042524
"[1.0,12.0,12.0]",12,16.621949750435938
"[3.0,4.0,18.0]",14,16.65671709811945
"[14.0,3.0,4.0]",6,15.932971567218544
"[7.0,3.0,6.0]",13,15.50683360692762
"[1.0,6.0,2.0]",6,14.789455066824932
"[1.0,18.0,19.0]",6,18.099302297582476
"[1.0,29.0,6.0]",1,17.749613570018173
"[2.0,1.0,1.0]",6,14.225201298370266
"[7.0,6.0,2.0]",12,15.357654539339709
"[1.0,6.0,6.0]",1,15.262977915444228
"[9.0,32.0,1.0]",3,18.239653086961802
"[3.0,60.0,13.0]",3,22.1192307832645
"[6.0,2.0,2.0]",6,14.8304962525454
"[2.0,6.0,6.0]",18,15.357677827530024
"[18.0,2.0,6.0]",2,16.440418046194246
"[2.0,18.0,2.0]",6,16.181530103036266
"[12.0,2.0,6.0]",1,15.872218573679472
"[1.0,7.0,10.0]",5,15.844615357740652
"[14.0,5.0,1.0]",10,15.794058618108329
"[8.0,10.0,14.0]",2,17.305381371991903
"[2.0,2.0,1.0]",13,14.333315892047393
"[6.0,6.0,12.0]",18,16.446761748802153
"[4.0,18.0,6.0]",10,16.84445277582715
"[3.0,10.0,4.0]",78,15.648074690014685
"[5.0,78.0,3.0]",6,23.070886172076158
"[2.0,13.0,13.0]",2,16.94314496835369
"[2.0,2.0,13.0]",5,15.753884437905281
"[12.0,5.0,6.0]",14,16.196562354710856
"[6.0,12.0,13.0]",21,17.213830023019742
"[21.0,6.0,12.0]",6,17.86726043008909
"[1.0,6.0,7.0]",4,15.381358627599052
"[2.0,4.0,1.0]",3,14.549545079401648
"[3.0,2.0,4.0]",20,14.783157940597661
"[18.0,8.0,20.0]",3,18.746435578424553
"[3.0,18.0,8.0]",8,16.986514288051005
"[1.0,5.0,12.0]",2,15.865147594696044
"[8.0,2.0,1.0]",8,14.901515364562169
"[8.0,8.0,2.0]",3,15.66858363877976
"[57.0,19.0,3.0]",12,21.616520573586993
"[8.0,18.0,15.0]",27,18.28867883356375
"[4.0,7.0,27.0]",6,18.141187200630046
"[5.0,14.0,2.0]",7,16.03317146458514
"[7.0,5.0,14.0]",4,16.670108491520466
"[7.0,5.0,14.0]",4,16.670108491520466
"[3.0,2.0,9.0]",6,15.37506150137178
"[9.0,1.0,6.0]",5,15.480004243744956
"[10.0,7.0,5.0]",2,16.105011005738696
"[3.0,1.0,1.0]",6,14.319901210456061
"[6.0,3.0,1.0]",12,14.820230134067705
"[4.0,12.0,62.0]",2,22.825085094434527
"[9.0,7.0,10.0]",1,16.60221465442702
"[15.0,12.0,17.0]",6,18.5396520804112
"[13.0,1.0,60.0]",2,22.251362348448634
"[1.0,1.0,6.0]",6,14.722404947058589
"[6.0,24.0,6.0]",31,17.68254016206151
"[1.0,6.0,3.0]",6,14.907835778979756
"[1.0,9.0,32.0]",6,18.665220212501033
"[2.0,60.0,1.0]",4,20.603962325320815
"[6.0,6.0,2.0]",6,15.262954627253912
"[2.0,2.0,6.0]",6,14.925219452821512
"[6.0,1.0,2.0]",24,14.722381658868272
"[24.0,6.0,1.0]",8,16.849172332643416
"[8.0,8.0,24.0]",1,18.27295930618589
"[4.0,12.0,1.0]",1,15.603861652990265
"[2.0,6.0,2.0]",7,14.884154978910729
"[6.0,6.0,1.0]",8,15.144573915099087
"[3.0,1.0,1.0]",18,14.319901210456061
"[6.0,18.0,18.0]",12,18.45442114585663
"[3.0,12.0,6.0]",3,16.101065301678588
"[8.0,6.0,2.0]",6,15.452354451425505
"[8.0,6.0,1.0]",16,15.33397373927068
"[16.0,8.0,6.0]",6,16.899705784085423
"[36.0,7.0,39.0]",1,22.592152933233407
"[13.0,1.0,1.0]",6,15.26690033131402
"[2.0,2.0,3.0]",1,14.570077316357041
"[2.0,26.0,2.0]",6,17.046446852453286
"[6.0,2.0,26.0]",15,17.671633344261174
"[2.0,15.0,6.0]",5,16.330709170624175
"[2.0,3.0,5.0]",2,14.914953334343817
"[1.0,4.0,1.0]",12,14.454845167315852
"[12.0,1.0,4.0]",4,15.527342555692696
"[6.0,1.0,4.0]",2,14.95914308317792
"[53.0,4.0,3.0]",3,19.61600202008689
"[11.0,1.0,4.0]",9,15.4326426436069
"[5.0,4.0,4.0]",9,15.188786952123507
"[4.0,9.0,5.0]",152,15.753040720578177
"[5.0,8.0,13.0]",4,16.686671736225435
"[4.0,4.0,4.0]",5,15.094087040037712
